driveId:0, tickMs:0, currentPosition, targetPosition, currentSpeed, targetSpeed, error:4, integral:2, derivative:0, speedError:4, speedIntegral:2, sppedDerivative:0, kpTerm:3, kiTerm:3, kdTerm:3, kffTerm:3, kPSpeedTerm:3, kISpeedTerm:3, kDSpeedTerm:3, output:3, current:3
2, 146665, 152051, 154195, -172654, -160628, 2144, -113352, 0, 0, 0, 0, 65, -14, 0, -550, 0, 0, 0, -499, 226
2, 146675, 150293, 152583, -173048, -159472, 2290, -111062, 0, 0, 0, 0, 69, -14, 0, -546, 0, 0, 0, -491, 233
2, 146685, 148623, 150983, -172291, -158317, 2360, -108702, 0, 0, 0, 0, 72, -14, 0, -542, 0, 0, 0, -484, 226
2, 146694, 146865, 149394, -172730, -157161, 2529, -106173, 0, 0, 0, 0, 77, -13, 0, -538, 0, 0, 0, -474, 218
2, 146705, 145283, 147816, -170914, -156006, 2533, -103640, 0, 0, 0, 0, 77, -13, 0, -534, 0, 0, 0, -470, 218
2, 146714, 143789, 146250, -168224, -154850, 2461, -101179, 0, 0, 0, 0, 75, -13, 0, -530, 0, 0, 0, -468, 218
2, 146725, 142470, 144696, -163684, -153694, 2226, -98953, 0, 0, 0, 0, 67, -13, 0, -526, 0, 0, 0, -472, 212
2, 146734, 140976, 143153, -161898, -152539, 2177, -96776, 0, 0, 0, 0, 66, -12, 0, -522, 0, 0, 0, -468, 218
2, 146744, 139570, 141622, -159236, -151383, 2052, -94724, 0, 0, 0, 0, 62, -12, 0, -518, 0, 0, 0, -468, 212
2, 146754, 138076, 140103, -158006, -150228, 2027, -92697, 0, 0, 0, 0, 61, -12, 0, -514, 0, 0, 0, -465, 205
2, 146764, 136758, 138595, -154730, -149072, 1837, -90860, 0, 0, 0, 0, 56, -12, 0, -510, 0, 0, 0, -466, 214
2, 146774, 135263, 137098, -154076, -147916, 1835, -89025, 0, 0, 0, 0, 55, -11, 0, -506, 0, 0, 0, -462, 218
2, 146785, 133857, 135613, -152392, -146761, 1756, -87269, 0, 0, 0, 0, 53, -11, 0, -502, 0, 0, 0, -460, 203
2, 146794, 132363, 134140, -152018, -145605, 1777, -85492, 0, 0, 0, 0, 54, -11, 0, -498, 0, 0, 0, -455, 210
2, 146804, 130869, 132678, -151690, -144450, 1809, -83683, 0, 0, 0, 0, 55, -11, 0, -494, 0, 0, 0, -450, 210
2, 146815, 129375, 131228, -151404, -143294, 1853, -81830, 0, 0, 0, 0, 56, -10, 0, -490, 0, 0, 0, -444, 203
2, 146825, 128056, 129789, -148966, -142138, 1733, -80097, 0, 0, 0, 0, 52, -10, 0, -486, 0, 0, 0, -444, 197
2, 146834, 126562, 128362, -149020, -140983, 1800, -78297, 0, 0, 0, 0, 54, -10, 0, -482, 0, 0, 0, -438, 195
2, 146844, 125068, 126946, -149067, -139827, 1878, -76419, 0, 0, 0, 0, 57, -10, 0, -478, 0, 0, 0, -431, 195
2, 146854, 123662, 125542, -148009, -138672, 1880, -74539, 0, 0, 0, 0, 57, -10, 0, -474, 0, 0, 0, -427, 187
2, 146865, 122431, 124150, -144895, -137516, 1719, -72820, 0, 0, 0, 0, 52, -9, 0, -471, 0, 0, 0, -428, 182
2, 146875, 121113, 122769, -143258, -136360, 1656, -71164, 0, 0, 0, 0, 50, -9, 0, -467, 0, 0, 0, -426, 184
2, 146884, 119883, 121399, -140726, -135205, 1516, -69648, 0, 0, 0, 0, 46, -9, 0, -463, 0, 0, 0, -426, 187
2, 146894, 118476, 120041, -140722, -134049, 1565, -68083, 0, 0, 0, 0, 47, -9, 0, -459, 0, 0, 0, -421, 184
2, 146904, 117246, 118695, -138507, -132894, 1449, -66634, 0, 0, 0, 0, 44, -9, 0, -455, 0, 0, 0, -420, 174
2, 146914, 115927, 117360, -137681, -131738, 1433, -65201, 0, 0, 0, 0, 43, -8, 0, -451, 0, 0, 0, -416, 176
2, 146925, 114697, 116037, -135846, -130582, 1340, -63861, 0, 0, 0, 0, 40, -8, 0, -447, 0, 0, 0, -415, 184
2, 146934, 113379, 114726, -135340, -129427, 1347, -62514, 0, 0, 0, 0, 41, -8, 0, -443, 0, 0, 0, -410, 172
2, 146944, 112236, 113426, -132710, -128271, 1190, -61324, 0, 0, 0, 0, 36, -8, 0, -439, 0, 0, 0, -411, 166
2, 146954, 110918, 112137, -132596, -127116, 1219, -60105, 0, 0, 0, 0, 37, -8, 0, -435, 0, 0, 0, -406, 166
2, 146964, 109775, 110860, -130309, -125960, 1085, -59020, 0, 0, 0, 0, 33, -8, 0, -431, 0, 0, 0, -406, 172
2, 146974, 108457, 109595, -130495, -124804, 1138, -57882, 0, 0, 0, 0, 34, -8, 0, -427, 0, 0, 0, -401, 166
2, 146984, 107138, 108341, -130671, -123649, 1203, -56679, 0, 0, 0, 0, 36, -7, 0, -423, 0, 0, 0, -394, 164
2, 146994, 105820, 107099, -130812, -122493, 1279, -55400, 0, 0, 0, 0, 39, -7, 0, -419, 0, 0, 0, -387, 164
2, 147005, 104502, 105868, -130935, -121338, 1366, -54034, 0, 0, 0, 0, 41, -7, 0, -415, 0, 0, 0, -381, 157
2, 147014, 103183, 104649, -131056, -120182, 1466, -52568, 0, 0, 0, 0, 44, -7, 0, -411, 0, 0, 0, -374, 140
2, 147025, 101953, 103441, -130049, -119026, 1488, -51080, 0, 0, 0, 0, 45, -7, 0, -407, 0, 0, 0, -369, 134
2, 147035, 100634, 102245, -130280, -117871, 1611, -49469, 0, 0, 0, 0, 49, -7, 0, -403, 0, 0, 0, -361, 134
2, 147044, 99580, 101061, -127170, -116715, 1481, -47988, 0, 0, 0, 0, 45, -6, 0, -399, 0, 0, 0, -360, 134
2, 147054, 98349, 99888, -126661, -115560, 1539, -46449, 0, 0, 0, 0, 46, -6, 0, -395, 0, 0, 0, -355, 132
2, 147068, 97119, 98726, -126203, -114404, 1607, -44842, 0, 0, 0, 0, 49, -6, 0, -392, 0, 0, 0, -349, 126
2, 147075, 96064, 97577, -123615, -113248, 1513, -43329, 0, 0, 0, 0, 46, -6, 0, -388, 0, 0, 0, -348, 128
2, 147084, 94922, 96438, -122438, -112093, 1516, -41813, 0, 0, 0, 0, 46, -6, 0, -384, 0, 0, 0, -344, 118
2, 147094, 93340, 95312, -126908, -110937, 1972, -39841, 0, 0, 0, 0, 60, -5, 0, -380, 0, 0, 0, -325, 113
2, 147104, 92636, 94196, -119845, -109782, 1560, -38281, 0, 0, 0, 0, 47, -5, 0, -376, 0, 0, 0, -334, 111
2, 147114, 91582, 93093, -118039, -108626, 1511, -36770, 0, 0, 0, 0, 46, -5, 0, -372, 0, 0, 0, -331, 111
2, 147125, 90527, 92001, -116471, -107470, 1474, -35296, 0, 0, 0, 0, 44, -5, 0, -368, 0, 0, 0, -329, 105
2, 147134, 89560, 90920, -114000, -106315, 1360, -33936, 0, 0, 0, 0, 41, -5, 0, -364, 0, 0, 0, -328, 118
2, 147144, 88593, 89851, -111837, -105159, 1258, -32678, 0, 0, 0, 0, 38, -4, 0, -360, 0, 0, 0, -326, 111
2, 147154, 87539, 88794, -111032, -104004, 1255, -31423, 0, 0, 0, 0, 38, -4, 0, -356, 0, 0, 0, -322, 115
2, 147165, 86484, 87748, -110341, -102848, 1264, -30159, 0, 0, 0, 0, 38, -4, 0, -352, 0, 0, 0, -318, 111
2, 147174, 85429, 86714, -109736, -101692, 1285, -28874, 0, 0, 0, 0, 39, -4, 0, -348, 0, 0, 0, -313, 132
2, 147185, 84375, 85691, -109194, -100537, 1316, -27558, 0, 0, 0, 0, 40, -4, 0, -344, 0, 0, 0, -308, 105
2, 147194, 83144, 84680, -110932, -99381, 1536, -26022, 0, 0, 0, 0, 46, -4, 0, -340, 0, 0, 0, -298, 105
2, 147204, 82177, 83680, -109153, -98226, 1503, -24519, 0, 0, 0, 0, 45, -3, 0, -336, 0, 0, 0, -294, 111
2, 147214, 81211, 82692, -107583, -97070, 1481, -23038, 0, 0, 0, 0, 45, -3, 0, -332, 0, 0, 0, -290, 95
2, 147225, 80244, 81716, -106223, -95914, 1472, -21566, 0, 0, 0, 0, 44, -3, 0, -328, 0, 0, 0, -287, 95
2, 147235, 79365, 80751, -103932, -94759, 1386, -20180, 0, 0, 0, 0, 42, -3, 0, -324, 0, 0, 0, -285, 82
2, 147244, 78486, 79798, -101928, -93603, 1312, -18868, 0, 0, 0, 0, 40, -3, 0, -320, 0, 0, 0, -283, 88
2, 147255, 77607, 78856, -100175, -92448, 1249, -17619, 0, 0, 0, 0, 38, -3, 0, -316, 0, 0, 0, -281, 88
2, 147266, 76640, 77926, -99740, -91292, 1286, -16333, 0, 0, 0, 0, 39, -2, 0, -313, 0, 0, 0, -276, 86
2, 147275, 75849, 77007, -97160, -90136, 1158, -15175, 0, 0, 0, 0, 35, -2, 0, -309, 0, 0, 0, -276, 88
2, 147284, 74883, 76100, -97090, -88981, 1217, -13958, 0, 0, 0, 0, 37, -2, 0, -305, 0, 0, 0, -270, 88
2, 147294, 73740, 75204, -99241, -87825, 1464, -12494, 0, 0, 0, 0, 44, -2, 0, -301, 0, 0, 0, -259, 80
2, 147306, 73125, 74320, -94523, -86670, 1195, -11299, 0, 0, 0, 0, 36, -2, 0, -297, 0, 0, 0, -263, 80
2, 147317, 72334, 73448, -92595, -85514, 1114, -10185, 0, 0, 0, 0, 33, -2, 0, -293, 0, 0, 0, -262, 80
2, 147325, 71455, 72587, -92008, -84358, 1132, -9053, 0, 0, 0, 0, 34, -2, 0, -289, 0, 0, 0, -257, 80
2, 147335, 70312, 71737, -94795, -83203, 1425, -7628, 0, 0, 0, 0, 43, -1, 0, -285, 0, 0, 0, -243, 72
2, 147345, 69521, 70899, -92833, -82047, 1378, -6250, 0, 0, 0, 0, 42, -1, 0, -281, 0, 0, 0, -240, 67
2, 147354, 68906, 70073, -88916, -80892, 1167, -5083, 0, 0, 0, 0, 35, -1, 0, -277, 0, 0, 0, -243, 65
2, 147364, 68115, 69259, -87689, -79736, 1144, -3939, 0, 0, 0, 0, 34, -1, 0, -273, 0, 0, 0, -240, 65
2, 147375, 67324, 68455, -86615, -78580, 1131, -2808, 0, 0, 0, 0, 34, -1, 0, -269, 0, 0, 0, -236, 61
2, 147384, 66621, 67664, -84576, -77425, 1043, -1765, 0, 0, 0, 0, 31, -1, 0, -265, 0, 0, 0, -235, 65
2, 147394, 65918, 66884, -82791, -76269, 966, -799, 0, 0, 0, 0, 29, -1, 0, -261, 0, 0, 0, -233, 65
2, 147405, 65127, 66115, -82330, -75114, 988, 189, 0, 0, 0, 0, 30, 0, 0, -257, 0, 0, 0, -227, 61
2, 147414, 64424, 65358, -80826, -73958, 934, 1123, 0, 0, 0, 0, 28, 0, 0, -253, 0, 0, 0, -225, 65
2, 147425, 63633, 64613, -80610, -72802, 980, 2103, 0, 0, 0, 0, 29, 0, 0, -249, 0, 0, 0, -220, 61
2, 147434, 62754, 63879, -81521, -71647, 1125, 3228, 0, 0, 0, 0, 34, 0, 0, -245, 0, 0, 0, -211, 53
2, 147444, 61963, 63157, -81218, -70491, 1194, 4422, 0, 0, 0, 0, 36, 0, 0, -241, 0, 0, 0, -205, 51
2, 147455, 61172, 62446, -80953, -69336, 1274, 5696, 0, 0, 0, 0, 38, 0, 0, -237, 0, 0, 0, -199, 51
2, 147464, 60468, 61747, -79634, -68180, 1279, 6975, 0, 0, 0, 0, 39, 0, 0, -234, 0, 0, 0, -195, 51
2, 147474, 59765, 61060, -78467, -67024, 1295, 8270, 0, 0, 0, 0, 39, 1, 0, -230, 0, 0, 0, -190, 44
2, 147484, 58974, 60384, -78546, -65869, 1410, 9680, 0, 0, 0, 0, 43, 1, 0, -226, 0, 0, 0, -182, 42
2, 147494, 58359, 59719, -76415, -64713, 1360, 11040, 0, 0, 0, 0, 41, 1, 0, -222, 0, 0, 0, -180, 34
2, 147506, 57656, 59066, -75651, -63558, 1410, 12450, 0, 0, 0, 0, 43, 1, 0, -218, 0, 0, 0, -174, 42
2, 147514, 57041, 58425, -73882, -62402, 1384, 13834, 0, 0, 0, 0, 42, 1, 0, -214, 0, 0, 0, -171, 34
2, 147525, 56426, 57795, -72334, -61246, 1369, 15203, 0, 0, 0, 0, 41, 1, 0, -210, 0, 0, 0, -168, 36
2, 147535, 55722, 57177, -72092, -60091, 1455, 16658, 0, 0, 0, 0, 44, 2, 0, -206, 0, 0, 0, -160, 34
2, 147545, 55195, 56570, -69668, -58935, 1375, 18033, 0, 0, 0, 0, 41, 2, 0, -202, 0, 0, 0, -159, 34
2, 147555, 54580, 55975, -68647, -57780, 1395, 19428, 0, 0, 0, 0, 42, 2, 0, -198, 0, 0, 0, -154, 34
2, 147565, 53965, 55391, -67753, -56624, 1426, 20854, 0, 0, 0, 0, 43, 2, 0, -194, 0, 0, 0, -149, 44
2, 147575, 53437, 54819, -65884, -55468, 1382, 22236, 0, 0, 0, 0, 42, 2, 0, -190, 0, 0, 0, -146, 34
2, 147584, 52910, 54259, -64236, -54313, 1349, 23585, 0, 0, 0, 0, 41, 2, 0, -186, 0, 0, 0, -143, 21
2, 147594, 52295, 53710, -63894, -53157, 1415, 25000, 0, 0, 0, 0, 43, 3, 0, -182, 0, 0, 0, -136, 34
2, 147605, 51767, 53173, -62507, -52002, 1406, 26406, 0, 0, 0, 0, 42, 3, 0, -178, 0, 0, 0, -133, 30
2, 147614, 51328, 52647, -60181, -50846, 1319, 27725, 0, 0, 0, 0, 40, 3, 0, -174, 0, 0, 0, -131, 26
2, 147625, 50801, 52133, -59246, -49690, 1332, 29057, 0, 0, 0, 0, 40, 3, 0, -170, 0, 0, 0, -127, 28
2, 147634, 50273, 51630, -58440, -48535, 1357, 30414, 0, 0, 0, 0, 41, 3, 0, -166, 0, 0, 0, -122, 26
2, 147644, 49922, 51139, -55522, -47379, 1217, 31631, 0, 0, 0, 0, 37, 3, 0, -162, 0, 0, 0, -122, 5
2, 147655, 49394, 50659, -55182, -46224, 1265, 32896, 0, 0, 0, 0, 38, 4, 0, -158, 0, 0, 0, -116, 13
2, 147664, 48955, 50191, -53772, -45068, 1236, 34132, 0, 0, 0, 0, 37, 4, 0, -155, 0, 0, 0, -114, 19
2, 147674, 48603, 49735, -51450, -43912, 1132, 35264, 0, 0, 0, 0, 34, 4, 0, -151, 0, 0, 0, -113, 21
2, 147685, 48164, 49290, -50506, -42757, 1126, 36390, 0, 0, 0, 0, 34, 4, 0, -147, 0, 0, 0, -109, 26
2, 147695, 47812, 48856, -48593, -41601, 1044, 37434, 0, 0, 0, 0, 31, 4, 0, -143, 0, 0, 0, -108, 24
2, 147705, 47461, 48435, -46906, -40446, 974, 38408, 0, 0, 0, 0, 29, 4, 0, -139, 0, 0, 0, -106, 26
2, 147714, 47109, 48024, -45443, -39290, 915, 39323, 0, 0, 0, 0, 27, 4, 0, -135, 0, 0, 0, -104, 13
2, 147724, 46758, 47626, -44150, -38134, 868, 40191, 0, 0, 0, 0, 26, 4, 0, -131, 0, 0, 0, -101, 26
2, 147734, 46406, 47239, -43031, -36979, 833, 41024, 0, 0, 0, 0, 25, 5, 0, -127, 0, 0, 0, -97, 30
2, 147745, 46142, 46863, -40952, -35823, 721, 41745, 0, 0, 0, 0, 22, 5, 0, -123, 0, 0, 0, -96, 19
2, 147755, 45879, 46499, -39120, -34668, 620, 42365, 0, 0, 0, 0, 18, 5, 0, -119, 0, 0, 0, -96, 17
2, 147764, 45615, 46147, -37530, -33512, 532, 42897, 0, 0, 0, 0, 16, 5, 0, -115, 0, 0, 0, -94, 36
2, 147775, 45351, 45806, -36139, -32356, 455, 43352, 0, 0, 0, 0, 13, 5, 0, -111, 0, 0, 0, -93, 42
2, 147785, 45176, 45476, -33809, -31201, 300, 43652, 0, 0, 0, 0, 9, 5, 0, -107, 0, 0, 0, -93, 34
2, 147794, 45088, 45158, -30683, -30045, 70, 43722, 0, 0, 0, 0, 2, 5, 0, -103, 0, 0, 0, -96, 23
2, 147806, 45000, 44852, -27947, -28890, -148, 43574, 0, 0, 0, 0, -5, 5, 0, -99, 0, 0, 0, -99, 26
2, 147815, 44824, 44558, -26654, -27734, -266, 43308, 0, 0, 0, 0, -9, 5, 0, -95, 0, 0, 0, -99, 30
2, 147826, 44824, 44274, -23322, -26578, -550, 42758, 0, 0, 0, 0, -17, 5, 0, -91, 0, 0, 0, -103, 36
2, 147834, 44736, 44003, -21506, -25423, -733, 42025, 0, 0, 0, 0, -23, 5, 0, -87, 0, 0, 0, -105, 36
2, 147844, 44736, 43743, -18818, -24267, -993, 41032, 0, 0, 0, 0, -31, 5, 0, -83, 0, 0, 0, -109, 42
2, 147855, 44736, 43494, -16466, -23112, -1242, 39790, 0, 0, 0, 0, -38, 4, 0, -79, 0, 0, 0, -113, 44
2, 147864, 44736, 43258, -14407, -21956, -1478, 38312, 0, 0, 0, 0, -46, 4, 0, -76, 0, 0, 0, -118, 44
2, 147874, 44736, 43032, -12606, -20800, -1704, 36608, 0, 0, 0, 0, -53, 4, 0, -72, 0, 0, 0, -121, 42
2, 147884, 44736, 42818, -11030, -19645, -1918, 34690, 0, 0, 0, 0, -59, 4, 0, -68, 0, 0, 0, -123, 42
2, 147894, 44736, 42616, -9651, -18489, -2120, 32570, 0, 0, 0, 0, -65, 3, 0, -64, 0, 0, 0, -126, 42
2, 147905, 44648, 42425, -9545, -17334, -2223, 30347, 0, 0, 0, 0, -68, 3, 0, -60, 0, 0, 0, -125, 49
2, 147914, 44648, 42246, -8352, -16178, -2402, 27945, 0, 0, 0, 0, -74, 3, 0, -56, 0, 0, 0, -127, 53
2, 147925, 44648, 42079, -7308, -15022, -2569, 25376, 0, 0, 0, 0, -79, 3, 0, -52, 0, 0, 0, -128, 49
2, 147934, 44648, 41923, -6394, -13867, -2725, 22651, 0, 0, 0, 0, -84, 2, 0, -48, 0, 0, 0, -130, 57
2, 147944, 44648, 41778, -5595, -12711, -2870, 19781, 0, 0, 0, 0, -88, 2, 0, -44, 0, 0, 0, -130, 49
2, 147955, 44648, 41645, -4895, -11556, -3003, 16778, 0, 0, 0, 0, -92, 2, 0, -40, 0, 0, 0, -130, 61
2, 147964, 44648, 41524, -4283, -10400, -3124, 13654, 0, 0, 0, 0, -96, 1, 0, -36, 0, 0, 0, -131, 61
2, 147975, 44648, 41414, -3748, -9244, -3234, 10420, 0, 0, 0, 0, -99, 1, 0, -32, 0, 0, 0, -130, 61
2, 147984, 44648, 41316, -3279, -8089, -3332, 7088, 0, 0, 0, 0, -102, 0, 0, -28, 0, 0, 0, -130, 57
2, 147994, 44648, 41229, -2869, -6933, -3419, 3669, 0, 0, 0, 0, -105, 0, 0, -24, 0, 0, 0, -129, 61
2, 148005, 44648, 41154, -2510, -5778, -3494, 175, 0, 0, 0, 0, -107, 0, 0, -20, 0, 0, 0, -127, 61
2, 148014, 44648, 41091, -2196, -4622, -3557, -3382, 0, 0, 0, 0, -109, -1, 0, -16, 0, 0, 0, -126, 42
2, 148025, 44648, 41039, -1922, -3466, -3609, -6991, 0, 0, 0, 0, -111, -1, 0, -12, 0, 0, 0, -124, 49
2, 148037, 44648, 40998, -1681, -2311, -3650, -10641, 0, 0, 0, 0, -112, -2, 0, -8, 0, 0, 0, -122, 53
2, 148044, 44648, 40969, -1471, -1155, -3679, -14320, 0, 0, 0, 0, -113, -2, 0, -4, 0, 0, 0, -119, 57
2, 148059, 44648, 40952, -1287, 0, -3696, -18016, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, -116, 49
2, 148067, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 49
2, 148075, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 36
2, 148085, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 19
2, 148095, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149128, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149134, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 11
2, 149146, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149154, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 34
2, 149164, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 19
2, 149174, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149184, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 11
2, 149194, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 21
2, 149204, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149214, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 11
2, 149225, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149235, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149244, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149254, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 19
2, 149265, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149274, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 21
2, 149284, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149294, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 19
2, 149304, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 23
2, 149315, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 19
2, 149325, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 11
2, 149334, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149345, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 19
2, 149354, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149364, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 13
2, 149374, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 11
2, 149384, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 17
2, 149394, 0, 0, -1287, 0, 0, 0, 0, 0, 0, 0, -113, -3, 0, 0, 0, 0, 0, 0, 11
2, 149405, 44736, 44736, -212, 1155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 13
2, 149414, 44736, 44741, -186, 2311, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 13
2, 149425, 44736, 44759, -162, 3466, 23, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 19
2, 149434, 44736, 44788, -142, 4622, 52, 0, 0, 0, 0, 0, 1, 0, 0, 10, 0, 0, 0, 11, 21
2, 149444, 44736, 44828, -124, 5777, 92, 0, 0, 0, 0, 0, 2, 0, 0, 13, 0, 0, 0, 15, 23
2, 149454, 44736, 44880, -108, 6933, 144, 0, 0, 0, 0, 0, 3, 0, 0, 15, 0, 0, 0, 18, 21
2, 149465, 44736, 44944, -95, 8089, 208, 0, 0, 0, 0, 0, 5, 0, 0, 18, 0, 0, 0, 23, 19
2, 149474, 44736, 45019, -83, 9244, 283, 0, 0, 0, 0, 0, 6, 0, 0, 20, 0, 0, 0, 26, 19
2, 149484, 44736, 45105, -72, 10400, 369, 0, 0, 0, 0, 0, 9, 0, 0, 23, 0, 0, 0, 32, 13
2, 149494, 44824, 45204, 1036, 11555, 380, 0, 0, 0, 0, 0, 9, 0, 0, 26, 0, 0, 0, 35, 0
2, 149505, 44824, 45313, 907, 12711, 489, 0, 0, 0, 0, 0, 11, 0, 0, 28, 0, 0, 0, 39, 19
2, 149514, 44824, 45435, 793, 13867, 611, 0, 0, 0, 0, 0, 14, 0, 0, 31, 0, 0, 0, 45, 13
2, 149525, 44824, 45568, 694, 15022, 744, 0, 0, 0, 0, 0, 18, 0, 0, 33, 0, 0, 0, 51, 13
2, 149534, 44912, 45712, 1707, 16178, 800, 0, 0, 0, 0, 0, 19, 0, 0, 36, 0, 0, 0, 55, 32
2, 149545, 44912, 45868, 1494, 17333, 956, 0, 0, 0, 0, 0, 23, 0, 0, 39, 0, 0, 0, 62, 19
2, 149554, 44912, 46036, 1307, 18489, 1124, 0, 0, 0, 0, 0, 27, 0, 0, 41, 0, 0, 0, 68, 19
2, 149566, 44912, 46215, 1144, 19645, 1303, 0, 0, 0, 0, 0, 31, 0, 0, 44, 0, 0, 0, 75, 30
2, 149575, 45000, 46405, 2101, 20800, 1405, 0, 0, 0, 0, 0, 34, 0, 0, 46, 0, 0, 0, 80, 23
2, 149585, 45263, 46608, 5126, 21956, 1345, 0, 0, 0, 0, 0, 32, 0, 0, 49, 0, 0, 0, 81, 13
2, 149594, 45527, 46821, 7785, 23111, 1294, 0, 0, 0, 0, 0, 31, 0, 0, 52, 0, 0, 0, 83, 19
2, 149604, 45791, 47047, 10112, 24267, 1256, 0, 0, 0, 0, 0, 30, 0, 0, 54, 0, 0, 0, 84, 19
2, 149614, 46054, 47284, 12135, 25423, 1230, 0, 0, 0, 0, 0, 30, 0, 0, 57, 0, 0, 0, 87, 19
2, 149625, 46318, 47532, 13918, 26578, 1214, 0, 0, 0, 0, 0, 29, 0, 0, 60, 0, 0, 0, 89, 11
2, 149635, 46670, 47792, 16579, 27734, 1122, 0, 0, 0, 0, 0, 27, 0, 0, 62, 0, 0, 0, 89, 19
2, 149644, 46933, 48064, 17794, 28889, 1131, 0, 0, 0, 0, 0, 27, 0, 0, 65, 0, 0, 0, 92, 19
2, 149655, 47285, 48347, 19970, 30045, 1062, 0, 0, 0, 0, 0, 25, 0, 0, 67, 0, 0, 0, 92, 13
2, 149667, 47636, 48641, 21861, 31201, 1005, 0, 0, 0, 0, 0, 24, 0, 0, 70, 0, 0, 0, 94, 13
2, 149675, 47900, 48948, 22428, 32356, 1048, 0, 0, 0, 0, 0, 25, 0, 0, 73, 0, 0, 0, 98, 19
2, 149685, 48252, 49265, 24025, 33512, 1013, 0, 0, 0, 0, 0, 24, 0, 0, 75, 0, 0, 0, 99, 19
2, 149694, 48779, 49595, 27609, 34667, 816, 0, 0, 0, 0, 0, 19, 0, 0, 78, 0, 0, 0, 97, 21
2, 149704, 48867, 49936, 25258, 35823, 1069, 0, 0, 0, 0, 0, 26, 0, 0, 80, 0, 0, 0, 106, 13
2, 149714, 49218, 50288, 26488, 36979, 1070, 0, 0, 0, 0, 0, 26, 0, 0, 83, 0, 0, 0, 109, 13
